CustomerID,Age,Gender,MaritalStatus,Dependents,Education,JobType,City,PropertyArea,Experience,Income,LoanAmount,LoanTenure,CreditScore,ExistingLoans,MonthlyEMI,LoanToIncome,RandomReference,LoanApproved
CUST02938,64,Male,Single,4,Bachelor,Self-Employed,Chennai,Semi-Urban,7,37566.57004290257,71197.2544127893,12,730,5,5933.1,1.8952,79515,1
CUST04090,57,Male,Single,1,Bachelor,Business,Bangalore,Semi-Urban,24,210439.4105426437,189865.29077970498,84,666,3,2260.3,0.9022,66684,1
CUST02399,61,Female,Married,3,High School,Salaried,Kolkata,Urban,27,25835.569840186923,41337.36736486789,36,523,0,1148.26,1.6,80423,1
CUST02208,31,Male,Married,3,Master,Salaried,Mumbai,Urban,13,16741.915270548045,137831.88611730433,36,739,0,3828.66,8.2327,67774,1
CUST03602,58,Male,Married,3,Bachelor,Self-Employed,Pune,Rural,6,35133.318968546904,180495.938935136,48,621,5,3760.33,5.1375,97725,1
CUST04282,52,Female,Married,2,Bachelor,Salaried,Delhi,Semi-Urban,6,17475.97791026906,55528.07743319785,120,741,3,462.73,3.1774,40176,1
CUST03868,21,Female,Married,0,Master,Salaried,Bangalore,Urban,3,58289.83519159236,,120,698,2,1031.92,2.1244,51474,1
CUST02922,28,Male,Married,4,Master,Freelance,Chennai,Semi-Urban,10,37498.36989156892,147300.46967898193,84,700,5,1753.58,3.9282,13388,1
CUST01512,40,Female,Divorced,4,PhD,Self-Employed,Pune,Urban,1,71322.18246854006,,60,632,2,1541.75,1.297,48894,1
CUST01883,62,Female,Single,4,Bachelor,Salaried,Bangalore,Rural,17,74640.57982006154,158804.67860183129,120,787,5,1323.37,2.1276,78705,1
CUST00652,22,Female,Single,2,High School,Salaried,Bangalore,Urban,4,38189.909657542965,115395.6735322294,120,585,4,961.63,3.0216,61438,0
CUST03160,66,Male,Married,1,High School,Salaried,Bangalore,Semi-Urban,4,25484.474719415783,425934.33526966063,48,713,2,8873.63,16.7135,57917,1
CUST03204,54,Male,Divorced,1,Master,Salaried,Delhi,Urban,8,16714.40327083594,553889.3770653086,12,734,1,46157.45,33.1384,89967,0
CUST00370,36,Female,Married,3,Bachelor,Self-Employed,Delhi,Urban,4,30751.472544365795,29123.839893300436,48,650,0,606.75,0.9471,67173,1
CUST02729,42,Male,Married,0,Bachelor,Salaried,Bangalore,Semi-Urban,24,5000000,209014.27833973814,120,719,3,1741.79,4.7007,47231,1
CUST00119,59,Male,Single,1,High School,Self-Employed,Kolkata,Semi-Urban,24,38186.34345814817,181808.6576447527,24,682,2,7575.36,4.7611,64712,0
CUST03440,30,Male,Single,0,Bachelor,Freelance,Delhi,Urban,9,33658.492919444514,201908.8547040225,84,558,0,2403.68,5.9987,96305,1
CUST04635,51,Female,Single,2,High School,Salaried,Bangalore,Rural,23,94873.53785589631,181462.52850873763,120,709,0,1512.19,1.9127,51296,1
CUST02217,45,Male,Married,3,,Business,Kolkata,Semi-Urban,12,21979.82861644493,179731.58482170454,24,654,1,7488.82,8.1771,21391,0
CUST03668,39,Male,Married,2,High School,Salaried,Chennai,Rural,18,53360.20034499386,65671.93831803522,48,641,5,1368.17,1.2307,79229,1
CUST01614,42,Female,Married,3,High School,Salaried,Pune,Urban,24,18281.80070800446,,84,563,3,6514.36,29.9317,69316,0
CUST03018,39,Female,Married,2,Bachelor,Freelance,Bangalore,Urban,0,17560.21056953159,269088.32851048873,36,630,1,7474.68,15.3238,39625,0
CUST00963,64,Male,Married,0,Master,Freelance,Mumbai,Semi-Urban,8,118959.51357353295,25160.8378115026,84,794,0,299.53,0.2115,83319,1
CUST02511,41,Male,Married,3,Bachelor,Self-Employed,Pune,Urban,23,50265.81211701877,146921.28579581284,60,614,3,2448.69,2.9229,39884,1
CUST04709,56,Female,Married,1,Bachelor,Salaried,Kolkata,Urban,33,59068.89565100718,168611.3128087845,24,644,4,7025.47,2.8545,69250,0
CUST02923,69,Male,Married,3,Master,Freelance,Chennai,Urban,9,15264.478953238067,273094.1771895588,24,571,4,11378.92,17.8908,70748,0
CUST03568,39,Male,Divorced,1,Master,Salaried,Bangalore,Semi-Urban,14,19155.568682438898,125278.8048195149,24,665,2,5219.95,6.5401,14579,1
CUST03144,41,Female,Single,2,Master,Self-Employed,Delhi,Rural,16,109275.29161816467,192232.68548405482,36,852,2,5339.8,1.7592,42205,1
CUST02416,19,Male,Married,1,PhD,Salaried,Chennai,Urban,1,28306.722177515978,383164.26633598364,36,563,2,10643.45,13.5362,61160,0
CUST04731,42,Male,Divorced,1,Master,Self-Employed,Delhi,Urban,9,15354.649505629533,217613.0272528252,84,534,0,2590.63,14.1725,92055,1
CUST04306,53,Male,Single,0,Bachelor,Salaried,Chennai,Semi-Urban,10,,80718.08442581767,84,631,4,960.93,1.4704,85132,0
CUST02186,57,Female,Married,3,High School,Business,Delhi,Urban,33,25994.369779804176,30077.132161301022,24,667,0,1253.21,1.1571,45261,1
CUST04099,18,Female,Married,3,Bachelor,Salaried,Kolkata,Urban,0,32924.26291638546,25597.537667081626,12,787,0,2133.13,0.7775,72430,1
CUST02568,56,Male,Single,4,Master,Salaried,Delhi,Urban,11,43911.88184130684,179666.18992257022,48,682,1,3743.05,4.0915,13546,1
CUST02038,42,Female,Divorced,0,Bachelor,Self-Employed,Kolkata,Semi-Urban,5,106838.06839753306,116707.31580123953,84,645,1,1389.37,1.0924,91630,1
CUST04333,27,Male,Single,3,Bachelor,Business,Bangalore,Rural,9,,35828.93579377965,12,689,2,2985.74,0.4965,74360,0
CUST00773,53,Male,Married,2,Bachelor,Salaried,Delhi,Urban,18,44156.97834174574,87340.22773109764,60,589,3,1455.67,1.9779,79200,0
CUST01285,31,Female,Married,1,PhD,Self-Employed,Delhi,Rural,6,39442.814761859685,1013674.8122405477,36,665,0,28157.63,25.6999,62105,0
CUST04679,52,Female,Married,1,High School,Salaried,Delhi,Urban,31,35826.89832040815,274473.1172487859,24,667,4,11436.38,7.6611,29385,0
CUST04815,69,Female,Married,1,Bachelor,Salaried,Mumbai,Urban,11,58314.32987798468,144129.4089951936,84,,3,1715.83,2.4716,93237,0
CUST02588,50,Male,Married,1,Bachelor,Self-Employed,Mumbai,Urban,0,106684.8751855412,41568.26289629094,48,654,4,866.01,0.3896,38324,1
CUST04651,64,Male,Married,0,Bachelor,Business,Mumbai,Semi-Urban,8,5000000,41846.39561746941,120,706,0,348.72,1.5422,72352,0
CUST01415,64,Female,Married,0,,Business,Delhi,Urban,2,72129.30852874517,110425.187869546,60,458,1,1840.42,1.5309,66542,1
CUST01235,29,Male,Married,0,Bachelor,Salaried,Kolkata,Semi-Urban,11,51602.642226041804,117331.46886891066,36,599,2,3259.21,2.2737,81813,1
CUST04965,26,Female,Single,4,Master,Business,Bangalore,Semi-Urban,6,84005.15984907867,165395.28711350894,48,696,1,3445.74,1.9689,22655,1
CUST00436,63,Female,Married,2,High School,Business,Kolkata,Urban,16,21048.5636168371,72346.88463785445,12,818,2,6028.91,3.4371,10418,1
CUST01675,50,Male,Single,0,Bachelor,Salaried,Mumbai,Semi-Urban,25,56996.73479229562,201461.93276965726,48,791,5,4197.12,3.5346,36969,1
CUST00366,64,Female,Divorced,2,Bachelor,Business,Delhi,Rural,31,68165.72959313856,224056.62358132802,84,703,5,2667.34,3.2869,57084,1
CUST04070,60,Female,Married,0,Master,Freelance,Bangalore,Urban,18,48576.84543905284,170716.05761586642,60,770,0,2845.27,3.5144,99460,0
CUST00232,40,Female,Married,2,PhD,Business,Chennai,Urban,14,28118.662814937474,352193.51399006473,12,667,2,29349.46,12.5253,15356,0
CUST04339,54,Male,Divorced,0,Bachelor,Freelance,Kolkata,Semi-Urban,11,105286.06690792234,639088.9151962601,120,627,0,5325.74,6.07,27357,1
CUST00148,31,Male,Married,0,Bachelor,Salaried,Mumbai,Urban,4,103069.10128985782,181311.83058149004,120,809,0,1510.93,1.7591,22131,1
CUST04471,69,Male,Married,4,High School,Self-Employed,Mumbai,Semi-Urban,32,27473.28755982482,252476.6213596952,12,519,3,21039.72,9.1899,47112,0
CUST00408,39,Male,Married,4,Bachelor,Business,Bangalore,Urban,0,29855.646672081413,68435.94907083292,24,605,4,2851.5,2.2922,49946,1
CUST02091,23,Female,Divorced,3,Master,Business,Bangalore,Rural,5,28047.734850987617,61912.68279380772,24,730,4,2579.7,2.2074,50518,1
CUST00087,40,Female,Single,1,Bachelor,Self-Employed,Mumbai,Rural,4,16523.265947110533,90374.83790722371,120,721,5,753.12,5.4696,98174,0
CUST00845,63,Male,Married,3,Bachelor,Self-Employed,Bangalore,Semi-Urban,25,,132474.5819225366,48,652,3,2759.89,5.0123,40642,0
CUST01032,57,Female,Married,4,High School,Salaried,Bangalore,Urban,20,92542.50532059417,26868.640987281702,24,599,1,1119.53,0.2903,78539,0
CUST03385,27,Male,Married,0,High School,Business,Bangalore,Semi-Urban,9,56347.24836457036,130190.03909680601,120,,3,1084.92,2.3105,61814,0
CUST03320,22,Male,Married,2,Master,Salaried,Chennai,Rural,4,24206.259203451067,188169.9171897991,60,575,3,3136.17,7.7736,50970,1
CUST04677,21,Male,Married,2,Bachelor,Salaried,Delhi,Urban,3,68032.20052380537,330703.88791094295,60,487,0,5511.73,4.861,86448,0
CUST03348,69,Female,Single,4,Bachelor,Salaried,Delhi,Semi-Urban,14,46994.89688082262,53163.20222267687,12,614,3,4430.27,1.1313,28705,0
CUST02629,64,Male,Married,0,Bachelor,Business,Chennai,Rural,16,39612.81413047468,125462.54680359125,36,,2,3485.07,3.1672,52419,1
CUST04063,48,Male,Married,3,Master,Salaried,Mumbai,Urban,3,79514.2211186722,126978.26922332321,120,,1,1058.15,1.5969,55215,1
CUST00856,45,Male,Married,1,Master,Business,Pune,Urban,24,32470.82652082219,139816.55886936863,60,547,1,2330.28,4.3059,22503,1
CUST00079,27,Female,Single,2,High School,Salaried,Chennai,Urban,8,40529.73666809648,76002.04545434995,24,802,3,3166.75,1.8752,37660,1
CUST02248,37,Female,Single,1,High School,Business,Delhi,Semi-Urban,19,30367.353227638654,251225.4825973402,84,843,0,2990.78,8.2729,52984,1
CUST04645,29,Female,Married,1,Bachelor,Salaried,Bangalore,Urban,11,18694.84541171236,64095.98955410909,24,692,4,2670.67,3.4285,80100,0
CUST03787,29,Female,Married,0,Master,Self-Employed,Delhi,Urban,11,,81078.68498383008,84,583,3,965.22,1.6072,95106,1
CUST03017,28,Male,Married,0,Master,Salaried,Mumbai,Semi-Urban,10,51443.855674000035,,60,599,1,933.6,1.0889,15609,1
CUST03014,40,Female,Married,4,High School,Salaried,Delhi,Urban,22,44301.3616648208,26587.04543467016,12,618,4,2215.59,0.6001,78531,0
CUST02280,68,Female,Married,0,Master,Salaried,Kolkata,Semi-Urban,15,54338.959570999374,438603.9807276386,120,739,2,3655.03,8.0716,51598,1
CUST02687,35,Male,Married,1,Master,Salaried,Delhi,Urban,0,64287.63248446335,83095.40174034031,120,665,5,692.46,1.2926,86972,1
CUST04227,26,Male,Single,4,Bachelor,Freelance,Delhi,Rural,8,21361.280189589845,29312.277631891156,48,,2,610.67,1.3722,34881,1
CUST04006,37,Male,Single,1,PhD,Freelance,Bangalore,Urban,15,17461.5289955184,24101.03595828386,48,767,2,502.1,1.3802,20798,0
CUST03504,32,Male,Single,0,Master,Self-Employed,Bangalore,Urban,0,86779.72760930171,357806.25579426915,24,657,3,14908.59,4.1232,52437,0
CUST02177,23,Male,Single,0,PhD,Business,Delhi,Urban,5,86265.94054480598,200423.84783346122,36,656,3,5567.33,2.3233,71045,1
CUST00425,52,Male,Single,4,Master,Self-Employed,Chennai,Rural,27,77486.95562811446,330167.50572833436,120,682,2,2751.4,4.2609,29773,0
CUST00393,49,Female,Married,3,Bachelor,Self-Employed,Mumbai,Semi-Urban,9,21485.96777788759,150422.6154888157,84,640,4,1790.75,7.001,22541,1
CUST04804,20,Female,Married,1,Master,Salaried,Mumbai,Rural,2,35900.481144442434,448471.86108096095,120,579,2,3737.27,12.4921,21024,0
CUST03537,56,Male,Divorced,3,High School,Salaried,Bangalore,Rural,26,33343.00740528587,36233.431031361404,48,649,5,754.86,1.0867,72030,1
CUST00105,26,Male,Single,1,Master,Self-Employed,Delhi,Semi-Urban,8,39492.32345414776,92629.04932948387,12,531,5,7719.09,2.3455,38717,1
CUST03081,65,Female,Married,3,High School,Freelance,Mumbai,Urban,0,18840.803268635624,24629.78944064431,12,574,3,2052.48,1.3073,34626,1
CUST02660,56,Female,Single,1,Master,Salaried,Pune,Semi-Urban,30,53124.301769772486,41656.6324607547,84,662,4,495.91,0.7841,29825,0
CUST03253,53,Male,Married,3,High School,Self-Employed,Kolkata,Semi-Urban,29,18597.784263685735,37499.7496407984,60,699,1,625.0,2.0164,97965,1
CUST02909,62,Male,Married,3,Master,Salaried,Delhi,Semi-Urban,34,60713.9843172684,110141.92675181161,120,611,4,917.85,1.8141,98296,1
CUST01949,46,Female,Single,3,High School,Salaried,Delhi,Urban,16,20720.821084695213,310202.93130149215,12,595,1,25850.24,14.9706,69761,0
CUST01460,55,Female,Divorced,3,Bachelor,Self-Employed,Kolkata,Semi-Urban,0,57821.582275938985,246551.73280737398,48,663,4,5136.49,4.264,60458,0
CUST03376,40,Male,Divorced,3,PhD,Salaried,Bangalore,Urban,4,33655.21941933121,128421.55145131751,60,672,2,2140.36,3.8158,61291,1
CUST02903,25,Female,Married,4,Bachelor,Self-Employed,Pune,Urban,7,37943.0441365259,25384.96586234663,36,647,1,705.14,0.669,94349,0
CUST04374,64,Male,Married,3,Bachelor,Salaried,Bangalore,Semi-Urban,26,50537.09713397647,61271.5319073092,84,697,5,729.42,1.2124,72773,0
CUST04868,66,Male,Married,1,Master,Salaried,Mumbai,Urban,6,,116331.2976474393,84,618,0,1384.9,5.4979,42530,0
CUST01588,55,Male,Single,2,Bachelor,Business,Mumbai,Rural,1,57085.0187237131,134063.0280500882,24,692,5,5585.96,2.3485,58283,1
CUST03790,58,Female,Married,2,PhD,Self-Employed,Mumbai,Rural,12,20184.899757812258,417560.1446433902,84,591,4,4970.95,20.6868,86704,1
CUST01732,23,Male,Single,4,High School,Self-Employed,Bangalore,Urban,5,63842.593052887656,277142.11631780607,24,494,5,11547.59,4.341,83189,0
CUST04843,60,Male,Single,4,Master,Business,Bangalore,Urban,12,22121.932300994158,120866.35736084644,12,607,2,10072.2,5.4636,57778,1
CUST02367,63,Male,Married,2,Master,Freelance,Kolkata,Semi-Urban,21,44646.357454952544,29277.175505170962,120,683,2,243.98,0.6558,41374,1
CUST03812,46,Female,Divorced,3,High School,Self-Employed,Bangalore,Semi-Urban,8,23458.198718195847,125926.11272547377,60,584,2,2098.77,5.3681,22969,1
CUST01792,51,Female,Married,0,Bachelor,Salaried,Pune,Semi-Urban,22,30937.41051783275,142499.58740085698,36,780,0,3958.32,4.6061,91443,1
CUST02356,42,Male,Married,2,Bachelor,Salaried,Bangalore,Urban,24,61933.397587866115,200170.55641068454,120,648,1,1668.09,3.232,99452,0
CUST01941,21,Female,Divorced,0,Master,Salaried,Mumbai,Urban,3,45916.76145185683,287944.9301577816,48,618,0,5998.85,6.271,79112,1
CUST00703,42,Male,Married,0,Master,Business,Delhi,Urban,24,84312.98619272913,55280.320648418485,60,575,5,921.34,0.6557,44727,1
CUST02443,33,Male,Single,0,,Salaried,Mumbai,Semi-Urban,9,34598.11477274512,78642.00972309874,60,664,5,1310.7,2.273,96524,0
CUST04638,46,Female,Married,2,Master,Self-Employed,Mumbai,Urban,1,39433.42601652915,75629.31319653615,120,710,1,630.24,1.9179,91839,1
CUST00497,42,Female,Married,1,Bachelor,Business,Mumbai,Rural,5,66770.99657772537,303888.27203197026,48,631,0,6331.01,4.5512,89556,1
CUST00465,56,Female,Single,0,Bachelor,Business,Bangalore,Urban,28,40160.66632820145,63583.44828457054,84,511,4,756.95,1.5832,96452,1
CUST02779,42,Male,Married,1,Bachelor,Business,Mumbai,Semi-Urban,18,77775.57109404024,341071.6386544537,60,731,3,5684.53,4.3853,19435,1
CUST04405,62,Male,Married,4,Master,Business,Kolkata,Urban,17,56083.48099707601,411015.7064579596,36,,0,11417.1,7.3286,21402,1
CUST00173,30,Male,Single,2,Bachelor,Salaried,Mumbai,Semi-Urban,7,79381.21295783995,56085.12266476786,24,610,1,2336.88,0.7065,50199,1
CUST04164,36,Female,Single,0,,Freelance,Mumbai,Urban,0,37293.768252501046,38837.89767772138,48,835,2,809.12,1.0414,67670,0
CUST04875,23,Female,Married,1,Bachelor,Salaried,Delhi,Rural,5,35510.426940544,104382.58762743662,84,564,4,1242.65,2.9395,56588,1
CUST02541,38,Male,Married,1,High School,Salaried,Bangalore,Semi-Urban,20,18325.523165942348,55831.29068803144,60,678,5,930.52,3.0466,69679,0
CUST04067,39,Male,Married,4,Master,Business,Mumbai,Rural,20,42323.41187729686,23049.177453020213,24,670,3,960.38,0.5446,47186,1
CUST03059,25,Male,Married,4,Master,Self-Employed,Mumbai,Urban,7,103185.77993096359,53367.054189268056,48,806,3,1111.81,0.5172,66683,1
CUST02261,32,Female,Married,2,Bachelor,Freelance,Chennai,Rural,14,57868.909416901195,116981.62781094185,120,660,4,974.85,2.0215,89503,1
CUST02113,20,Female,Married,3,Master,Business,Delhi,Semi-Urban,2,115902.56305712486,41567.45299462846,12,565,0,3463.95,0.3586,14061,1
CUST00901,34,Female,Married,3,Bachelor,Salaried,Delhi,Semi-Urban,13,46433.3142149311,148398.78601589974,84,567,2,1766.65,3.196,79773,1
CUST01447,18,Male,Married,2,Master,Salaried,Delhi,Urban,0,59594.22546390135,338067.06847100146,48,577,4,7043.06,5.6728,85674,1
CUST04086,67,Female,Married,1,High School,Self-Employed,Pune,Semi-Urban,12,47581.54651928347,180302.30549282144,84,604,0,2146.46,3.7893,51728,1
CUST00742,33,Male,Married,3,Master,Business,Bangalore,Semi-Urban,7,102848.73253264987,248455.13999167393,120,545,5,2070.46,2.4157,95043,1
CUST02294,64,Male,Divorced,1,High School,Salaried,Mumbai,Rural,16,,28487.729721937256,120,,4,237.4,0.8874,28971,0
CUST02453,30,Female,Single,0,Master,Salaried,Chennai,Rural,12,33519.620949957985,208981.22853698905,48,669,0,4353.78,6.2346,64712,1
CUST02949,32,Male,Single,3,Bachelor,Business,Kolkata,Urban,3,28378.01807992769,55105.83521957773,84,678,3,656.02,1.9418,61116,1
CUST04154,46,Male,Divorced,0,High School,Business,Delhi,Urban,23,17420.70981202641,350045.52600461,48,752,5,7292.62,20.0936,81854,1
CUST01207,46,Male,Single,4,Bachelor,Salaried,Delhi,Rural,14,49543.1714441291,296578.78192413994,48,709,2,6178.72,5.9863,84150,1
CUST00510,68,Male,Married,4,Bachelor,Self-Employed,Delhi,Rural,4,22061.47207606528,54469.27288929389,120,717,0,453.91,2.469,45252,0
CUST04222,45,Male,Married,0,Bachelor,Business,Delhi,Semi-Urban,25,97914.32847111773,105697.84714402893,36,529,2,2936.05,1.0795,24637,0
CUST04340,55,Female,Married,3,High School,Salaried,Kolkata,Semi-Urban,18,32821.35121553409,30278.92734959491,60,704,2,504.65,0.9225,76248,1
CUST04035,44,Female,Single,0,Bachelor,Salaried,Delhi,Urban,21,41107.51766480033,93757.36946632629,120,532,3,781.31,2.2808,33227,0
CUST04140,55,Male,Married,2,PhD,Salaried,Mumbai,Urban,24,17041.366441299662,125509.64917811821,48,681,2,2614.78,7.365,80347,1
CUST01550,64,Female,Married,1,Bachelor,Self-Employed,Pune,Urban,30,26097.715431496894,272406.46028014703,12,540,5,22700.54,10.4379,67417,0
CUST00079,27,Female,Single,2,High School,Salaried,Chennai,Urban,8,40529.73666809648,76002.04545434995,24,802,3,3166.75,1.8752,37660,1
CUST02203,22,Female,Single,4,PhD,Business,Bangalore,Semi-Urban,4,47722.85407125078,157770.3286223698,84,625,3,1878.22,3.306,37117,1
CUST02567,28,Male,Married,4,High School,Salaried,Delhi,Semi-Urban,9,54047.52424780912,196639.13238269923,120,657,2,1638.66,3.6383,12323,0
CUST02771,40,Male,Married,2,Bachelor,Self-Employed,Mumbai,Semi-Urban,22,24632.84874665091,127726.52896247126,84,742,0,1520.55,5.1852,67825,1
CUST02045,68,Female,Married,1,Bachelor,Salaried,Mumbai,Urban,6,37061.9524919743,56894.60284312479,48,590,4,1185.3,1.5351,79307,1
CUST00768,29,Female,Married,2,Master,Salaried,Pune,Semi-Urban,8,82845.25025927357,65543.18825181368,84,,0,780.28,0.7912,42863,1
CUST04952,36,Male,Married,3,High School,Freelance,Chennai,Semi-Urban,4,78187.46532499374,307398.5200033428,84,692,5,3659.51,3.9316,68461,0
CUST03869,54,Female,Married,0,Master,Salaried,Delhi,Urban,24,42477.75828005852,81807.74317688314,48,644,2,1704.33,1.9259,11493,1
CUST00422,46,Male,Married,1,PhD,Salaried,Pune,Rural,28,21339.295389839222,127620.05246993135,84,633,3,1519.29,5.9805,52636,1
CUST00124,26,Female,Married,4,PhD,Salaried,Chennai,Semi-Urban,2,18362.271393446543,619696.2680291889,60,648,1,10328.27,33.7483,36037,1
CUST04230,61,Female,Married,1,Bachelor,Salaried,Bangalore,Urban,7,124353.66228512245,125809.4421459608,36,548,2,3494.71,1.0117,51382,1
CUST02857,65,Male,Married,3,Bachelor,Salaried,Kolkata,Urban,2,30611.925084966515,136155.22689023786,12,652,4,11346.27,4.4478,42049,1
CUST00820,50,Female,Married,0,High School,Salaried,Mumbai,Rural,5,,386429.18227013963,48,565,4,8050.61,20.5563,75267,0
CUST01404,18,Female,Married,1,PhD,Salaried,Pune,Semi-Urban,0,21158.71132085899,89910.96256198786,60,776,0,1498.52,4.2494,96742,1
CUST01383,68,Male,Married,1,Bachelor,Freelance,Delhi,Semi-Urban,23,62429.10778456031,152953.403121703,12,787,1,12746.12,2.45,61323,0
CUST02149,32,Female,Single,2,Master,Salaried,Mumbai,Urban,14,64211.5661199119,228651.17403371714,84,683,5,2722.04,3.5609,50464,1
CUST01576,57,Male,Single,4,Master,Self-Employed,Kolkata,Rural,31,36992.75014332944,117131.59802556546,60,569,5,1952.19,3.1663,55600,1
CUST01639,67,Male,Married,3,Bachelor,Salaried,Delhi,Rural,0,116310.48389621984,357289.29743123346,48,675,2,7443.53,3.0719,33427,1
CUST01796,32,Male,Single,2,Master,Self-Employed,Mumbai,Urban,14,19257.279634461207,62265.785796020966,84,623,0,741.26,3.2334,74461,0
CUST04894,30,Female,Married,3,Master,Business,Mumbai,Rural,12,16970.68184081088,65906.30104824633,36,792,4,1830.73,3.8835,51456,0
CUST00400,48,Female,Married,1,Master,Self-Employed,Mumbai,Urban,0,27054.10607653561,88502.06946091774,120,561,3,737.52,3.2713,99227,1
CUST02311,25,Male,Married,1,Bachelor,Salaried,Mumbai,Semi-Urban,7,16999.475347295134,207784.22592153287,48,509,2,4328.84,12.223,89675,0
CUST00883,51,Female,Married,4,Bachelor,Salaried,Pune,Semi-Urban,6,17245.475047775722,532481.1384341242,120,702,4,4437.34,30.8766,65426,1
CUST01441,65,Male,Married,3,Bachelor,Salaried,Delhi,Urban,22,19612.30558442293,21997.907184032476,36,647,1,611.05,1.1216,33663,1
CUST03002,29,Male,Married,0,Master,Salaried,Delhi,Rural,11,82833.62059941981,47392.438342811976,36,824,3,1316.46,0.5721,83523,1
CUST01353,24,Female,Married,3,Master,Salaried,Mumbai,Rural,6,96033.17178564076,178579.14856300844,120,442,2,1488.16,1.8596,76674,1
CUST04718,45,Female,Single,2,Master,Self-Employed,Kolkata,Semi-Urban,25,30641.02495624226,132626.07511163194,48,729,4,2763.04,4.3284,86695,1
CUST04625,69,Male,Single,0,Bachelor,Salaried,Chennai,Rural,30,63220.06241509818,353210.05032009096,120,735,1,2943.42,5.587,22187,1
CUST02131,46,Male,Married,2,High School,Salaried,Pune,Semi-Urban,18,25564.297385996604,302984.18756864726,84,737,3,3606.95,11.8518,11390,0
CUST00983,40,Male,Married,1,Bachelor,Business,Kolkata,Rural,16,48933.34628645372,290814.4886551269,36,574,4,8078.18,5.9431,22520,1
CUST00457,32,Male,Married,1,Bachelor,Salaried,Bangalore,Urban,5,30639.90529559504,464176.6855360381,36,617,3,12893.8,15.1494,30715,1
CUST03656,57,Male,Married,0,High School,Business,Bangalore,Urban,13,33168.44089992672,186882.60691051482,48,750,3,3893.39,5.6344,59884,1
CUST01080,32,Male,Married,1,Bachelor,Self-Employed,Delhi,Rural,14,36897.94102389518,167042.81065548907,12,545,4,13920.23,4.5272,50405,0
CUST01951,69,Female,Married,3,Bachelor,Business,Mumbai,Semi-Urban,24,35148.23252563272,116438.71078861257,24,620,5,4851.61,3.3128,33144,1
CUST04386,69,Female,Single,2,Bachelor,Salaried,Bangalore,Rural,18,150822.93651992403,53226.88985815701,60,573,0,887.11,0.3529,26372,1
CUST00690,22,Male,Married,3,Bachelor,Salaried,Kolkata,Rural,4,69384.11132113755,117012.31521385495,36,768,1,3250.34,1.6864,72647,0
CUST02430,32,Female,Married,0,Bachelor,Salaried,Bangalore,Urban,2,33900.13125097129,48068.46671585508,24,609,0,2002.85,1.4179,38154,1
CUST00642,29,Male,Married,0,High School,Business,Bangalore,,11,73175.2621710405,68514.8950386183,48,683,1,1427.39,0.9363,58915,1
CUST02393,42,Male,Single,4,Master,Salaried,Mumbai,Urban,23,18072.147503775614,535604.0142607524,84,666,4,6376.24,29.637,93391,1
CUST01954,64,Female,Married,3,Bachelor,Salaried,Mumbai,Urban,30,100581.6053184387,56909.64281623907,12,586,2,4742.47,0.5658,40137,1
CUST03167,23,Female,Married,1,Master,Salaried,Delhi,Rural,5,28562.358818452543,162812.0452785012,24,584,2,6783.84,5.7002,61845,1
CUST04059,22,Male,Married,0,Bachelor,Salaried,Mumbai,Urban,4,25912.601028945195,120907.75692662485,48,492,2,2518.91,4.666,48652,0
CUST03558,31,Male,Single,0,High School,Salaried,Delhi,Urban,8,24765.13816368347,59944.086523474296,36,748,4,1665.11,2.4205,93679,1
CUST02711,20,Male,Single,2,Bachelor,Salaried,Delhi,Urban,2,84202.62439292707,50153.426730769876,36,505,1,1393.15,0.5956,39497,1
CUST03457,52,Female,Married,2,,Salaried,Bangalore,Semi-Urban,16,100739.17407571049,83094.35758318157,12,772,2,6924.53,0.8248,67061,1
CUST04845,42,Male,Married,1,High School,Self-Employed,Delhi,Urban,24,49893.912798225465,35086.758833236396,12,598,4,2923.9,0.7032,16969,0
CUST03036,68,Female,Married,1,Bachelor,Salaried,Delhi,Semi-Urban,32,33369.20698145851,150901.06578442088,24,679,5,6287.54,4.5222,62332,1
CUST01885,65,Female,Married,0,Bachelor,Salaried,Bangalore,Urban,23,26919.561613417478,276776.7221368182,84,771,5,3294.96,10.2816,11889,0
CUST03587,55,Female,Married,0,Bachelor,Salaried,Chennai,Urban,1,32659.282214790204,43343.09938435282,84,672,5,515.99,1.3271,24694,1
CUST00390,50,Female,Single,2,Master,Self-Employed,Bangalore,Rural,4,45459.396798800226,275973.7530665675,48,742,1,5749.45,6.0708,64929,1
CUST02495,24,Female,Married,0,High School,Salaried,Bangalore,Rural,6,16093.80450851009,87343.18581144387,36,791,4,2426.2,5.4271,71433,0
CUST03802,35,Male,Married,3,High School,Salaried,Mumbai,Urban,0,61442.476506431456,262591.9499980264,84,513,2,3126.09,4.2738,58662,0
CUST02996,38,Male,Married,2,PhD,Business,Kolkata,Rural,20,91478.18851073732,478491.86448247236,36,622,0,13291.44,5.2307,49456,0
CUST00846,18,Male,Single,3,Bachelor,Self-Employed,Bangalore,Urban,0,44487.560190927536,140955.42932668817,12,720,4,11746.29,3.1684,14294,1
CUST00543,49,Female,Married,0,Master,Salaried,Mumbai,Semi-Urban,3,19054.34458024757,32849.16225399118,60,773,3,547.49,1.724,91729,1
